id,city,Hotel Name,Price,Review Score (/10),Hotel URL,Description,Latitude,Longitude,Distance (km)
1410,Alexandria,Hilton Alexandria Green Plaza 46,2464.56,6.1,https://booking.com/hotel/eg/alexandria-1410,Budget-friendly hotel with clean rooms and friendly staff,28.608587,34.37887,13.8
1411,Alexandria,Paradise Island Resort 46,553.63,,https://booking.com/hotel/eg/alexandria-1411,Luxurious hotel with stunning views and world-class amenities,22.190111,27.52855,13.2
1412,Alexandria,Alexandria Marriott Hotel 46,749.87,,https://booking.com/hotel/eg/alexandria-1412,Budget-friendly hotel with clean rooms and friendly staff,26.883293,30.731492,23.2
1413,Alexandria,Corniche Hotel Alexandria 46,285.91,10.0,https://booking.com/hotel/eg/alexandria-1413,Budget-friendly hotel with clean rooms and friendly staff,23.900085,26.308424,17.1
1414,Alexandria,Roma Hotel Alexandria 46,2069.84,8.2,https://booking.com/hotel/eg/alexandria-1414,Premium hotel offering authentic Egyptian hospitality,27.640632,25.15736,6.9
1415,Alexandria,Windsor Palace Hotel 46,571.42,,https://booking.com/hotel/eg/alexandria-1415,Premium hotel offering authentic Egyptian hospitality,30.339146,32.648862,1.0
1416,Alexandria,Metropole Hotel 46,700.91,8.8,https://booking.com/hotel/eg/alexandria-1416,Premium hotel offering authentic Egyptian hospitality,30.197194,29.754162,24.9
1417,Alexandria,Sea View Hotel Alexandria 46,233.09,8.0,https://booking.com/hotel/eg/alexandria-1417,Budget-friendly hotel with clean rooms and friendly staff,29.325792,31.612653,10.5
1418,Alexandria,Alexandria Beach Resort 46,1458.19,7.5,https://booking.com/hotel/eg/alexandria-1418,Historic hotel with panoramic views of the Nile,23.124281,34.964505,19.8
1419,Alexandria,Montaza Palace Hotel 46,948.91,8.4,https://booking.com/hotel/eg/alexandria-1419,Luxurious hotel with stunning views and world-class amenities,29.744461,25.847287,15.8
1420,Alexandria,Sheraton Montazah 46,1429.74,,https://booking.com/hotel/eg/alexandria-1420,Contemporary hotel near shopping and dining districts,30.58781,30.275637,18.5
1421,Alexandria,Four Seasons San Stefano 47,639.27,9.1,https://booking.com/hotel/eg/alexandria-1421,Contemporary hotel near shopping and dining districts,23.471947,33.490345,13.3
1422,Alexandria,Steigenberger Cecil Hotel 47,227.6,7.4,https://booking.com/hotel/eg/alexandria-1422,Elegant resort with spa and wellness center,29.300255,27.052719,17.9
1423,Alexandria,Tolip Alexandria Hotel 47,251.15,,https://booking.com/hotel/eg/alexandria-1423,Contemporary hotel near shopping and dining districts,22.552594,28.722453,18.2
1424,Alexandria,Hilton Alexandria Green Plaza 47,842.85,9.8,https://booking.com/hotel/eg/alexandria-1424,Historic hotel with panoramic views of the Nile,30.89339,25.549049,17.0
1425,Alexandria,Paradise Island Resort 47,142.85,7.2,https://booking.com/hotel/eg/alexandria-1425,Contemporary hotel near shopping and dining districts,24.04696,27.003509,24.8
1426,Alexandria,Alexandria Marriott Hotel 47,994.5,8.7,https://booking.com/hotel/eg/alexandria-1426,Premium hotel offering authentic Egyptian hospitality,27.446129,27.202439,21.6
1427,Alexandria,Corniche Hotel Alexandria 47,1127.86,6.9,https://booking.com/hotel/eg/alexandria-1427,Family-friendly hotel with pool and kids club,30.834451,28.435316,24.1
1428,Alexandria,Roma Hotel Alexandria 47,89.64,9.2,https://booking.com/hotel/eg/alexandria-1428,Elegant resort with spa and wellness center,22.174215,26.276232,19.0
1429,Alexandria,Windsor Palace Hotel 47,2937.71,7.2,https://booking.com/hotel/eg/alexandria-1429,Luxurious hotel with stunning views and world-class amenities,25.487762,34.076819,8.0
1430,Alexandria,Metropole Hotel 47,385.57,7.8,https://booking.com/hotel/eg/alexandria-1430,Budget-friendly hotel with clean rooms and friendly staff,27.053152,25.918503,11.4
1431,Alexandria,Sea View Hotel Alexandria 47,481.66,7.0,https://booking.com/hotel/eg/alexandria-1431,Budget-friendly hotel with clean rooms and friendly staff,28.432711,33.745053,18.9
1432,Alexandria,Alexandria Beach Resort 47,512.18,6.3,https://booking.com/hotel/eg/alexandria-1432,Elegant resort with spa and wellness center,25.143427,27.697961,13.0
1433,Alexandria,Montaza Palace Hotel 47,1442.91,10.0,https://booking.com/hotel/eg/alexandria-1433,Premium hotel offering authentic Egyptian hospitality,24.387423,26.662005,9.1
1434,Alexandria,Sheraton Montazah 47,748.64,8.7,https://booking.com/hotel/eg/alexandria-1434,Beachfront resort with private beach and water sports,31.287907,32.866669,19.4
1435,Alexandria,Four Seasons San Stefano 48,1701.64,8.6,https://booking.com/hotel/eg/alexandria-1435,Modern hotel in the heart of the city with easy access to attractions,29.121445,26.358862,2.1
1436,Alexandria,Steigenberger Cecil Hotel 48,2210.97,6.2,https://booking.com/hotel/eg/alexandria-1436,Charming boutique hotel with traditional Egyptian decor,25.702866,28.927085,15.6
1437,Alexandria,Tolip Alexandria Hotel 48,549.49,,https://booking.com/hotel/eg/alexandria-1437,Elegant resort with spa and wellness center,27.731593,28.120013,22.8
1438,Alexandria,Hilton Alexandria Green Plaza 48,759.99,9.1,https://booking.com/hotel/eg/alexandria-1438,Contemporary hotel near shopping and dining districts,26.278641,28.251329,12.0
1439,Alexandria,Paradise Island Resort 48,572.25,8.0,https://booking.com/hotel/eg/alexandria-1439,Elegant resort with spa and wellness center,28.727614,29.354655,6.6
1440,Alexandria,Alexandria Marriott Hotel 48,1615.24,,https://booking.com/hotel/eg/alexandria-1440,Charming boutique hotel with traditional Egyptian decor,30.224159,25.321096,16.3
1441,Alexandria,Corniche Hotel Alexandria 48,1317.51,8.3,https://booking.com/hotel/eg/alexandria-1441,Beachfront resort with private beach and water sports,27.680154,29.898937,1.3
1442,Alexandria,Roma Hotel Alexandria 48,845.41,9.6,https://booking.com/hotel/eg/alexandria-1442,Family-friendly hotel with pool and kids club,22.957668,27.602114,4.8
1443,Alexandria,Windsor Palace Hotel 48,130.24,,https://booking.com/hotel/eg/alexandria-1443,Elegant resort with spa and wellness center,27.620194,25.120625,1.3
1444,Alexandria,Metropole Hotel 48,285.87,9.0,https://booking.com/hotel/eg/alexandria-1444,Historic hotel with panoramic views of the Nile,24.567364,30.046411,24.4
1445,Alexandria,Sea View Hotel Alexandria 48,1090.59,8.0,https://booking.com/hotel/eg/alexandria-1445,Charming boutique hotel with traditional Egyptian decor,30.489662,27.915169,14.3
1446,Alexandria,Alexandria Beach Resort 48,489.09,7.2,https://booking.com/hotel/eg/alexandria-1446,Elegant resort with spa and wellness center,26.458254,26.16603,9.5
1447,Alexandria,Montaza Palace Hotel 48,694.74,7.6,https://booking.com/hotel/eg/alexandria-1447,Beachfront resort with private beach and water sports,28.645673,29.657702,13.0
1448,Alexandria,Sheraton Montazah 48,488.19,,https://booking.com/hotel/eg/alexandria-1448,Historic hotel with panoramic views of the Nile,27.004305,28.167171,6.8
1449,Alexandria,Four Seasons San Stefano 49,328.2,,https://booking.com/hotel/eg/alexandria-1449,Family-friendly hotel with pool and kids club,27.781079,32.02791,11.6
1450,Alexandria,Steigenberger Cecil Hotel 49,991.77,7.4,https://booking.com/hotel/eg/alexandria-1450,Charming boutique hotel with traditional Egyptian decor,30.493519,34.363428,20.3
1451,Alexandria,Tolip Alexandria Hotel 49,214.34,9.0,https://booking.com/hotel/eg/alexandria-1451,Contemporary hotel near shopping and dining districts,26.969736,31.330289,14.7
1452,Alexandria,Hilton Alexandria Green Plaza 49,912.11,,https://booking.com/hotel/eg/alexandria-1452,Elegant resort with spa and wellness center,26.721725,25.320635,15.5
1453,Alexandria,Paradise Island Resort 49,552.28,9.6,https://booking.com/hotel/eg/alexandria-1453,Luxurious hotel with stunning views and world-class amenities,28.177382,28.124883,9.0
1454,Alexandria,Alexandria Marriott Hotel 49,452.08,5.9,https://booking.com/hotel/eg/alexandria-1454,Luxurious hotel with stunning views and world-class amenities,24.291464,26.681411,24.3
1455,Alexandria,Corniche Hotel Alexandria 49,424.43,6.6,https://booking.com/hotel/eg/alexandria-1455,Beachfront resort with private beach and water sports,27.145157,31.751894,16.0
1456,Alexandria,Roma Hotel Alexandria 49,1186.11,5.7,https://booking.com/hotel/eg/alexandria-1456,Budget-friendly hotel with clean rooms and friendly staff,22.895309,26.71694,3.0
1457,Alexandria,Windsor Palace Hotel 49,956.38,8.1,https://booking.com/hotel/eg/alexandria-1457,Modern hotel in the heart of the city with easy access to attractions,24.36907,33.906667,18.1
1458,Alexandria,Metropole Hotel 49,501.86,,https://booking.com/hotel/eg/alexandria-1458,Elegant resort with spa and wellness center,29.954636,25.155625,16.3
1459,Alexandria,Sea View Hotel Alexandria 49,222.62,,https://booking.com/hotel/eg/alexandria-1459,Contemporary hotel near shopping and dining districts,26.373053,25.39452,0.9
1460,Alexandria,Alexandria Beach Resort 49,524.01,,https://booking.com/hotel/eg/alexandria-1460,Beachfront resort with private beach and water sports,28.44717,25.651998,8.0
1461,Alexandria,Montaza Palace Hotel 49,970.5,7.5,https://booking.com/hotel/eg/alexandria-1461,Beachfront resort with private beach and water sports,29.408277,32.839253,13.2
1462,Alexandria,Sheraton Montazah 49,517.87,9.0,https://booking.com/hotel/eg/alexandria-1462,Family-friendly hotel with pool and kids club,24.662056,25.531206,20.0
1463,Alexandria,Four Seasons San Stefano 50,209.95,,https://booking.com/hotel/eg/alexandria-1463,Luxurious hotel with stunning views and world-class amenities,23.245651,29.553641,20.4
1464,Alexandria,Steigenberger Cecil Hotel 50,467.27,8.5,https://booking.com/hotel/eg/alexandria-1464,Elegant resort with spa and wellness center,23.193321,29.184468,8.9
1465,Alexandria,Tolip Alexandria Hotel 50,85.92,9.3,https://booking.com/hotel/eg/alexandria-1465,Charming boutique hotel with traditional Egyptian decor,24.161163,29.756206,10.9
1466,Alexandria,Hilton Alexandria Green Plaza 50,69.88,10.0,https://booking.com/hotel/eg/alexandria-1466,Elegant resort with spa and wellness center,26.176729,29.462867,10.6
1467,Alexandria,Paradise Island Resort 50,932.11,8.4,https://booking.com/hotel/eg/alexandria-1467,Contemporary hotel near shopping and dining districts,26.700546,33.491322,21.9
1468,Alexandria,Alexandria Marriott Hotel 50,525.51,,https://booking.com/hotel/eg/alexandria-1468,Budget-friendly hotel with clean rooms and friendly staff,23.782304,25.216479,13.2
1469,Alexandria,Corniche Hotel Alexandria 50,416.57,8.1,https://booking.com/hotel/eg/alexandria-1469,Beachfront resort with private beach and water sports,28.815627,32.626535,5.4
1470,Alexandria,Roma Hotel Alexandria 50,735.96,,https://booking.com/hotel/eg/alexandria-1470,Beachfront resort with private beach and water sports,30.085553,29.274044,24.1
1471,Alexandria,Windsor Palace Hotel 50,187.81,9.4,https://booking.com/hotel/eg/alexandria-1471,Family-friendly hotel with pool and kids club,26.799652,33.512074,17.2
1472,Alexandria,Metropole Hotel 50,1301.49,7.8,https://booking.com/hotel/eg/alexandria-1472,Beachfront resort with private beach and water sports,27.147862,25.912448,17.1
1473,Alexandria,Sea View Hotel Alexandria 50,3073.33,7.8,https://booking.com/hotel/eg/alexandria-1473,Budget-friendly hotel with clean rooms and friendly staff,28.385087,31.072295,10.7
1474,Alexandria,Alexandria Beach Resort 50,497.7,9.4,https://booking.com/hotel/eg/alexandria-1474,Charming boutique hotel with traditional Egyptian decor,29.595997,30.806198,19.4
1475,Alexandria,Montaza Palace Hotel 50,162.69,7.2,https://booking.com/hotel/eg/alexandria-1475,Premium hotel offering authentic Egyptian hospitality,24.033068,29.755265,8.3
1476,Alexandria,Sheraton Montazah 50,1239.02,,https://booking.com/hotel/eg/alexandria-1476,Budget-friendly hotel with clean rooms and friendly staff,23.520704,32.873258,24.6
1477,Alexandria,Four Seasons San Stefano 51,1128.15,,https://booking.com/hotel/eg/alexandria-1477,Elegant resort with spa and wellness center,30.497971,26.842651,5.7
1478,Alexandria,Steigenberger Cecil Hotel 51,591.17,,https://booking.com/hotel/eg/alexandria-1478,Contemporary hotel near shopping and dining districts,26.887557,32.134574,23.2
1479,Alexandria,Tolip Alexandria Hotel 51,1631.83,7.2,https://booking.com/hotel/eg/alexandria-1479,Charming boutique hotel with traditional Egyptian decor,31.302988,25.88633,23.1
1480,Alexandria,Hilton Alexandria Green Plaza 51,4266.78,7.4,https://booking.com/hotel/eg/alexandria-1480,Luxurious hotel with stunning views and world-class amenities,29.603903,30.849917,24.9
1481,Alexandria,Paradise Island Resort 51,2443.95,7.5,https://booking.com/hotel/eg/alexandria-1481,Luxurious hotel with stunning views and world-class amenities,23.027172,29.278695,2.9
1482,Alexandria,Alexandria Marriott Hotel 51,295.5,8.2,https://booking.com/hotel/eg/alexandria-1482,Historic hotel with panoramic views of the Nile,30.389634,30.770419,9.2
1483,Alexandria,Corniche Hotel Alexandria 51,1010.61,8.5,https://booking.com/hotel/eg/alexandria-1483,Historic hotel with panoramic views of the Nile,24.384372,32.38484,20.2
1484,Alexandria,Roma Hotel Alexandria 51,340.5,,https://booking.com/hotel/eg/alexandria-1484,Budget-friendly hotel with clean rooms and friendly staff,30.626331,27.356871,22.8
1485,Alexandria,Windsor Palace Hotel 51,217.12,8.1,https://booking.com/hotel/eg/alexandria-1485,Modern hotel in the heart of the city with easy access to attractions,27.26959,25.803369,19.9
1486,Alexandria,Metropole Hotel 51,2881.45,7.0,https://booking.com/hotel/eg/alexandria-1486,Luxurious hotel with stunning views and world-class amenities,29.472215,34.738778,2.0
1487,Alexandria,Sea View Hotel Alexandria 51,1238.58,8.4,https://booking.com/hotel/eg/alexandria-1487,Modern hotel in the heart of the city with easy access to attractions,28.764603,30.79962,2.7
1488,Alexandria,Alexandria Beach Resort 51,154.25,8.4,https://booking.com/hotel/eg/alexandria-1488,Modern hotel in the heart of the city with easy access to attractions,31.483636,32.805206,7.5
1489,Alexandria,Montaza Palace Hotel 51,430.33,9.3,https://booking.com/hotel/eg/alexandria-1489,Luxurious hotel with stunning views and world-class amenities,26.128773,29.880923,23.2
1490,Alexandria,Sheraton Montazah 51,580.07,10.0,https://booking.com/hotel/eg/alexandria-1490,Contemporary hotel near shopping and dining districts,24.704407,32.651532,12.0
1491,Alexandria,Four Seasons San Stefano 52,473.66,9.6,https://booking.com/hotel/eg/alexandria-1491,Elegant resort with spa and wellness center,22.953491,31.33779,22.1
1492,Alexandria,Steigenberger Cecil Hotel 52,1753.83,7.2,https://booking.com/hotel/eg/alexandria-1492,Historic hotel with panoramic views of the Nile,29.676738,26.245053,24.3
1493,Alexandria,Tolip Alexandria Hotel 52,1631.0,7.5,https://booking.com/hotel/eg/alexandria-1493,Charming boutique hotel with traditional Egyptian decor,23.694783,30.130694,20.4
1494,Alexandria,Hilton Alexandria Green Plaza 52,559.18,8.6,https://booking.com/hotel/eg/alexandria-1494,Historic hotel with panoramic views of the Nile,30.189799,33.934435,5.3
1495,Alexandria,Paradise Island Resort 52,1418.37,,https://booking.com/hotel/eg/alexandria-1495,Family-friendly hotel with pool and kids club,24.940649,30.69107,6.5
1496,Alexandria,Alexandria Marriott Hotel 52,2015.45,7.8,https://booking.com/hotel/eg/alexandria-1496,Beachfront resort with private beach and water sports,30.051256,28.330392,10.3
1497,Alexandria,Corniche Hotel Alexandria 52,3011.36,6.4,https://booking.com/hotel/eg/alexandria-1497,Historic hotel with panoramic views of the Nile,24.64778,26.588527,5.3
1498,Alexandria,Roma Hotel Alexandria 52,1085.52,5.9,https://booking.com/hotel/eg/alexandria-1498,Budget-friendly hotel with clean rooms and friendly staff,29.540316,32.852029,6.3
1499,Alexandria,Windsor Palace Hotel 52,845.66,7.6,https://booking.com/hotel/eg/alexandria-1499,Modern hotel in the heart of the city with easy access to attractions,25.636532,26.572735,16.2
1500,Alexandria,Metropole Hotel 52,164.17,8.1,https://booking.com/hotel/eg/alexandria-1500,Premium hotel offering authentic Egyptian hospitality,25.110078,32.809448,21.1
1501,Alexandria,Sea View Hotel Alexandria 52,1389.67,,https://booking.com/hotel/eg/alexandria-1501,Family-friendly hotel with pool and kids club,24.817898,33.894468,25.0
1502,Alexandria,Alexandria Beach Resort 52,453.15,7.0,https://booking.com/hotel/eg/alexandria-1502,Premium hotel offering authentic Egyptian hospitality,26.331489,28.44428,17.5
1503,Alexandria,Montaza Palace Hotel 52,2148.37,8.9,https://booking.com/hotel/eg/alexandria-1503,Budget-friendly hotel with clean rooms and friendly staff,28.432279,29.759817,24.8
1504,Alexandria,Sheraton Montazah 52,301.98,5.8,https://booking.com/hotel/eg/alexandria-1504,Historic hotel with panoramic views of the Nile,22.192244,30.239932,12.9
1505,Alexandria,Four Seasons San Stefano 53,536.3,7.3,https://booking.com/hotel/eg/alexandria-1505,Elegant resort with spa and wellness center,25.425063,32.98496,13.3
1506,Alexandria,Steigenberger Cecil Hotel 53,285.75,8.2,https://booking.com/hotel/eg/alexandria-1506,Charming boutique hotel with traditional Egyptian decor,23.979427,29.617704,22.8
1507,Luxor,Sofitel Winter Palace Luxor 1,911.69,8.5,https://booking.com/hotel/eg/luxor-1507,Budget-friendly hotel with clean rooms and friendly staff,24.389374,31.946717,19.4
1508,Luxor,Steigenberger Nile Palace 1,664.28,,https://booking.com/hotel/eg/luxor-1508,Luxurious hotel with stunning views and world-class amenities,30.063151,25.099597,23.5
1509,Luxor,Hilton Luxor Resort 1,204.11,,https://booking.com/hotel/eg/luxor-1509,Beachfront resort with private beach and water sports,29.568732,31.001405,17.9
1510,Luxor,Pavillon Winter Luxor 1,1550.36,9.8,https://booking.com/hotel/eg/luxor-1510,Historic hotel with panoramic views of the Nile,24.831396,25.350649,1.4
1511,Luxor,Iberotel Luxor 1,700.26,,https://booking.com/hotel/eg/luxor-1511,Budget-friendly hotel with clean rooms and friendly staff,27.052323,25.621258,19.3
1512,Luxor,Nefertiti Hotel Luxor 1,1091.47,8.2,https://booking.com/hotel/eg/luxor-1512,Elegant resort with spa and wellness center,24.404945,33.079318,4.6
1513,Luxor,Luxor Paradise Hotel 1,1480.7,8.7,https://booking.com/hotel/eg/luxor-1513,Family-friendly hotel with pool and kids club,27.892649,30.442,18.6
1514,Luxor,Sunrise Select Garden 1,849.72,10.0,https://booking.com/hotel/eg/luxor-1514,Historic hotel with panoramic views of the Nile,22.85133,26.265621,20.8
1515,Luxor,Al Moudira Hotel 1,583.75,9.1,https://booking.com/hotel/eg/luxor-1515,Family-friendly hotel with pool and kids club,22.409714,30.739504,21.4
1516,Luxor,Jolie Ville Kings Island 1,184.86,6.8,https://booking.com/hotel/eg/luxor-1516,Family-friendly hotel with pool and kids club,25.141013,25.903186,14.3
1517,Luxor,Luxor Layali Resort 1,307.49,7.7,https://booking.com/hotel/eg/luxor-1517,Beachfront resort with private beach and water sports,23.623172,28.111207,8.4
1518,Luxor,Karnak Palace Hotel 1,1696.22,9.6,https://booking.com/hotel/eg/luxor-1518,Charming boutique hotel with traditional Egyptian decor,23.513189,29.353894,10.3
1519,Luxor,Valley View Hotel 1,2824.55,9.8,https://booking.com/hotel/eg/luxor-1519,Contemporary hotel near shopping and dining districts,22.995815,33.582913,8.1
1520,Luxor,Temple View Inn 1,1249.31,8.4,https://booking.com/hotel/eg/luxor-1520,Historic hotel with panoramic views of the Nile,27.607841,31.300071,21.2
1521,Luxor,Sofitel Winter Palace Luxor 2,306.06,6.2,https://booking.com/hotel/eg/luxor-1521,Elegant resort with spa and wellness center,28.201727,33.561462,7.5
1522,Luxor,Steigenberger Nile Palace 2,465.34,6.4,https://booking.com/hotel/eg/luxor-1522,Modern hotel in the heart of the city with easy access to attractions,27.261443,30.297749,8.4
1523,Luxor,Hilton Luxor Resort 2,492.19,8.2,https://booking.com/hotel/eg/luxor-1523,Charming boutique hotel with traditional Egyptian decor,27.640032,31.396171,12.6
1524,Luxor,Pavillon Winter Luxor 2,1039.63,,https://booking.com/hotel/eg/luxor-1524,Elegant resort with spa and wellness center,23.840153,27.083837,16.7
1525,Luxor,Iberotel Luxor 2,303.76,6.2,https://booking.com/hotel/eg/luxor-1525,Historic hotel with panoramic views of the Nile,29.109029,33.687572,13.6
1526,Luxor,Nefertiti Hotel Luxor 2,469.32,7.3,https://booking.com/hotel/eg/luxor-1526,Beachfront resort with private beach and water sports,25.773469,27.121804,22.8
1527,Luxor,Luxor Paradise Hotel 2,319.7,7.5,https://booking.com/hotel/eg/luxor-1527,Premium hotel offering authentic Egyptian hospitality,27.840324,34.02776,24.1
1528,Luxor,Sunrise Select Garden 2,664.54,7.9,https://booking.com/hotel/eg/luxor-1528,Modern hotel in the heart of the city with easy access to attractions,27.501586,31.172911,10.4
1529,Luxor,Al Moudira Hotel 2,1797.75,8.8,https://booking.com/hotel/eg/luxor-1529,Budget-friendly hotel with clean rooms and friendly staff,26.217477,32.55094,18.9
1530,Luxor,Jolie Ville Kings Island 2,958.94,,https://booking.com/hotel/eg/luxor-1530,Luxurious hotel with stunning views and world-class amenities,25.985627,29.850553,6.8
1531,Luxor,Luxor Layali Resort 2,152.64,8.1,https://booking.com/hotel/eg/luxor-1531,Charming boutique hotel with traditional Egyptian decor,26.358666,34.836425,10.1
1532,Luxor,Karnak Palace Hotel 2,214.84,6.5,https://booking.com/hotel/eg/luxor-1532,Family-friendly hotel with pool and kids club,27.700138,26.808185,13.8
1533,Luxor,Valley View Hotel 2,1419.34,6.7,https://booking.com/hotel/eg/luxor-1533,Premium hotel offering authentic Egyptian hospitality,22.455692,33.820482,11.4
1534,Luxor,Temple View Inn 2,285.35,,https://booking.com/hotel/eg/luxor-1534,Elegant resort with spa and wellness center,22.662692,29.134733,11.8
1535,Luxor,Sofitel Winter Palace Luxor 3,819.43,,https://booking.com/hotel/eg/luxor-1535,Elegant resort with spa and wellness center,23.943639,26.81508,0.8
1536,Luxor,Steigenberger Nile Palace 3,951.79,8.2,https://booking.com/hotel/eg/luxor-1536,Contemporary hotel near shopping and dining districts,31.031771,30.977958,0.9
1537,Luxor,Hilton Luxor Resort 3,313.49,7.3,https://booking.com/hotel/eg/luxor-1537,Historic hotel with panoramic views of the Nile,25.683213,27.260992,21.2
1538,Luxor,Pavillon Winter Luxor 3,1113.89,7.1,https://booking.com/hotel/eg/luxor-1538,Elegant resort with spa and wellness center,31.194669,29.778907,18.3
1539,Luxor,Iberotel Luxor 3,266.22,7.2,https://booking.com/hotel/eg/luxor-1539,Luxurious hotel with stunning views and world-class amenities,24.504917,25.650055,9.5
1540,Luxor,Nefertiti Hotel Luxor 3,447.47,8.9,https://booking.com/hotel/eg/luxor-1540,Elegant resort with spa and wellness center,28.264064,28.167472,18.9
1541,Luxor,Luxor Paradise Hotel 3,374.88,6.3,https://booking.com/hotel/eg/luxor-1541,Beachfront resort with private beach and water sports,22.105969,27.423257,17.1
1542,Luxor,Sunrise Select Garden 3,693.77,5.9,https://booking.com/hotel/eg/luxor-1542,Elegant resort with spa and wellness center,25.748976,28.724689,11.7
1543,Luxor,Al Moudira Hotel 3,959.79,6.5,https://booking.com/hotel/eg/luxor-1543,Family-friendly hotel with pool and kids club,27.736841,26.453165,20.1
1544,Luxor,Jolie Ville Kings Island 3,634.87,9.2,https://booking.com/hotel/eg/luxor-1544,Beachfront resort with private beach and water sports,24.135125,26.951746,4.6
1545,Luxor,Luxor Layali Resort 3,378.29,8.7,https://booking.com/hotel/eg/luxor-1545,Elegant resort with spa and wellness center,27.506304,33.771549,21.8
1546,Luxor,Karnak Palace Hotel 3,514.19,7.8,https://booking.com/hotel/eg/luxor-1546,Premium hotel offering authentic Egyptian hospitality,27.298765,31.513361,4.3
1547,Luxor,Valley View Hotel 3,278.91,8.4,https://booking.com/hotel/eg/luxor-1547,Family-friendly hotel with pool and kids club,22.428066,26.860341,23.4
1548,Luxor,Temple View Inn 3,337.53,6.7,https://booking.com/hotel/eg/luxor-1548,Family-friendly hotel with pool and kids club,25.358714,29.824515,15.1
1549,Luxor,Sofitel Winter Palace Luxor 4,3029.4,7.5,https://booking.com/hotel/eg/luxor-1549,Charming boutique hotel with traditional Egyptian decor,24.032371,25.058038,7.9
1550,Luxor,Steigenberger Nile Palace 4,1240.6,,https://booking.com/hotel/eg/luxor-1550,Modern hotel in the heart of the city with easy access to attractions,26.772827,34.169787,17.8
1551,Luxor,Hilton Luxor Resort 4,1127.18,9.2,https://booking.com/hotel/eg/luxor-1551,Family-friendly hotel with pool and kids club,28.719045,31.716661,5.3
1552,Luxor,Pavillon Winter Luxor 4,403.89,9.0,https://booking.com/hotel/eg/luxor-1552,Family-friendly hotel with pool and kids club,29.95378,25.667971,23.6
1553,Luxor,Iberotel Luxor 4,1976.63,7.5,https://booking.com/hotel/eg/luxor-1553,Historic hotel with panoramic views of the Nile,27.124104,32.765909,8.4
1554,Luxor,Nefertiti Hotel Luxor 4,443.76,6.8,https://booking.com/hotel/eg/luxor-1554,Contemporary hotel near shopping and dining districts,27.484746,33.897353,17.7
1555,Luxor,Luxor Paradise Hotel 4,335.47,,https://booking.com/hotel/eg/luxor-1555,Beachfront resort with private beach and water sports,28.331467,26.347204,10.5
1556,Luxor,Sunrise Select Garden 4,720.7,10.0,https://booking.com/hotel/eg/luxor-1556,Budget-friendly hotel with clean rooms and friendly staff,23.011252,34.692406,5.4
1557,Luxor,Al Moudira Hotel 4,2050.49,,https://booking.com/hotel/eg/luxor-1557,Contemporary hotel near shopping and dining districts,30.454345,31.508788,12.1
1558,Luxor,Jolie Ville Kings Island 4,800.93,9.1,https://booking.com/hotel/eg/luxor-1558,Charming boutique hotel with traditional Egyptian decor,27.225368,25.971647,3.7
1559,Luxor,Luxor Layali Resort 4,621.37,7.7,https://booking.com/hotel/eg/luxor-1559,Family-friendly hotel with pool and kids club,22.992493,29.492958,7.5
1560,Luxor,Karnak Palace Hotel 4,2925.07,,https://booking.com/hotel/eg/luxor-1560,Historic hotel with panoramic views of the Nile,23.277095,33.140669,15.3
1561,Luxor,Valley View Hotel 4,592.36,,https://booking.com/hotel/eg/luxor-1561,Luxurious hotel with stunning views and world-class amenities,26.10825,33.167676,5.3
1562,Luxor,Temple View Inn 4,920.26,,https://booking.com/hotel/eg/luxor-1562,Elegant resort with spa and wellness center,25.501896,25.658422,15.7
1563,Luxor,Sofitel Winter Palace Luxor 5,182.12,8.6,https://booking.com/hotel/eg/luxor-1563,Family-friendly hotel with pool and kids club,24.352379,33.335396,10.4
1564,Luxor,Steigenberger Nile Palace 5,2691.89,5.4,https://booking.com/hotel/eg/luxor-1564,Beachfront resort with private beach and water sports,26.8797,31.94542,1.9
1565,Luxor,Hilton Luxor Resort 5,1309.68,,https://booking.com/hotel/eg/luxor-1565,Modern hotel in the heart of the city with easy access to attractions,29.927315,28.607884,15.5
1566,Luxor,Pavillon Winter Luxor 5,421.03,,https://booking.com/hotel/eg/luxor-1566,Luxurious hotel with stunning views and world-class amenities,26.698871,26.31983,23.9
1567,Luxor,Iberotel Luxor 5,1072.04,9.1,https://booking.com/hotel/eg/luxor-1567,Beachfront resort with private beach and water sports,28.234279,31.087583,10.6
1568,Luxor,Nefertiti Hotel Luxor 5,89.37,6.9,https://booking.com/hotel/eg/luxor-1568,Contemporary hotel near shopping and dining districts,22.054349,31.513199,5.5
1569,Luxor,Luxor Paradise Hotel 5,4773.55,,https://booking.com/hotel/eg/luxor-1569,Modern hotel in the heart of the city with easy access to attractions,27.651702,28.248241,1.1
1570,Luxor,Sunrise Select Garden 5,609.64,8.5,https://booking.com/hotel/eg/luxor-1570,Premium hotel offering authentic Egyptian hospitality,29.647607,27.300859,6.8
1571,Luxor,Al Moudira Hotel 5,458.26,,https://booking.com/hotel/eg/luxor-1571,Charming boutique hotel with traditional Egyptian decor,23.984444,32.751461,11.1
1572,Luxor,Jolie Ville Kings Island 5,691.84,7.6,https://booking.com/hotel/eg/luxor-1572,Contemporary hotel near shopping and dining districts,25.040104,28.394939,17.2
1573,Luxor,Luxor Layali Resort 5,999.68,,https://booking.com/hotel/eg/luxor-1573,Budget-friendly hotel with clean rooms and friendly staff,30.311867,33.587513,10.4
