id,city,Restaurant,Location,Cuisines,URL,Total_Items,Prices_List,Min_Price,Max_Price,Avg_Price
630,Alexandria,Tikka Grill 6,Montaza,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/tikka-grill-6-630,28,31.89-80.17,31.89,80.17,56.03
631,Alexandria,El Shabrawy 6,Roushdy,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/el-shabrawy-6-631,18,143.29-690.3,143.29,690.3,416.79
632,Alexandria,Mori Sushi 6,Anfoushi,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/mori-sushi-6-632,106,105.8-372.34,105.8,372.34,239.07
633,Alexandria,Crimson Bar & Grill 6,Mandara,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/crimson-bar-&-grill-6-633,79,143.57-649.68,143.57,649.68,396.62
634,Alexandria,Naguib Mahfouz Cafe 6,Montaza,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/naguib-mahfouz-cafe-6-634,49,106.31-343.78,106.31,343.78,225.04
635,Alexandria,El Tabbala 6,Gleem,"American,Burgers,Fast Food",https://talabat.com/eg/alexandria/el-tabbala-6-635,98,45.75-209.91,45.75,209.91,127.83
636,Alexandria,Osmanly 6,Smouha,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/osmanly-6-636,39,128.95-638.85,128.95,638.85,383.9
637,Alexandria,Sabaya 6,San Stefano,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/sabaya-6-637,22,89.92-355.77,89.92,355.77,222.84
638,Alexandria,Le Deck 6,Smouha,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/le-deck-6-638,29,37.47-158.04,37.47,158.04,97.75
639,Alexandria,Birdcage 6,Corniche,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/birdcage-6-639,56,113.5-548.92,113.5,548.92,331.21
640,Alexandria,Crimson 6,Camp Caesar,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/crimson-6-640,36,136.99-393.5,136.99,393.5,265.25
641,Alexandria,Pier 88 6,Bahary,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/pier-88-6-641,93,38.48-96.06,38.48,96.06,67.27
642,Alexandria,The Blue Restaurant 6,Miami,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/the-blue-restaurant-6-642,43,129.74-281.59,129.74,281.59,205.66
643,Alexandria,Nile Maxim 6,Mandara,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/nile-maxim-6-643,111,138.66-460.77,138.66,460.77,299.71
644,Alexandria,Abou Tarek 7,San Stefano,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/abou-tarek-7-644,83,122.92-322.77,122.92,322.77,222.84
645,Alexandria,Koshary Abou Tarek 7,Camp Caesar,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/koshary-abou-tarek-7-645,95,131.97-501.38,131.97,501.38,316.68
646,Alexandria,Sequoia 7,Smouha,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/sequoia-7-646,92,102.14-483.82,102.14,483.82,292.98
647,Alexandria,Zooba 7,Mandara,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/zooba-7-647,47,137.14-512.73,137.14,512.73,324.94
648,Alexandria,Fasahat Somaya 7,Sidi Gaber,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/fasahat-somaya-7-648,99,146.79-663.14,146.79,663.14,404.96
649,Alexandria,El Prince 7,Corniche,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/el-prince-7-649,25,74.22-291.98,74.22,291.98,183.1
650,Alexandria,Maison Thomas 7,Mandara,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/maison-thomas-7-650,62,103.63-498.47,103.63,498.47,301.05
651,Alexandria,Taboula 7,Bahary,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/taboula-7-651,47,93.07-320.29,93.07,320.29,206.68
652,Alexandria,Cairo Kitchen 7,Montaza,"Mexican,Latin,Tacos",https://talabat.com/eg/alexandria/cairo-kitchen-7-652,71,84.76-378.33,84.76,378.33,231.54
653,Alexandria,Kazouza 7,Gleem,"Chinese,Asian,Dim Sum",https://talabat.com/eg/alexandria/kazouza-7-653,43,35.45-71.74,35.45,71.74,53.59
654,Alexandria,Andrea El Mariouteya 7,Corniche,"Italian,Pizza,Pasta",https://talabat.com/eg/alexandria/andrea-el-mariouteya-7-654,117,100.03-162.75,100.03,162.75,131.39
655,Alexandria,Sea Gull 7,Camp Caesar,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/sea-gull-7-655,57,95.34-288.63,95.34,288.63,191.99
656,Alexandria,Samakmak 7,Roushdy,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/samakmak-7-656,34,146.68-475.22,146.68,475.22,310.95
657,Alexandria,Fish Market 7,Sidi Gaber,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/fish-market-7-657,55,93.78-187.88,93.78,187.88,140.83
658,Alexandria,Gad 7,Bahary,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/gad-7-658,115,36.16-131.21,36.16,131.21,83.69
659,Alexandria,Felfela 7,Raml Station,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/felfela-7-659,83,74.63-322.46,74.63,322.46,198.54
660,Alexandria,Tikka Grill 7,Camp Caesar,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/tikka-grill-7-660,64,59.03-292.04,59.03,292.04,175.54
661,Alexandria,El Shabrawy 7,Corniche,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/el-shabrawy-7-661,33,76.96-246.76,76.96,246.76,161.86
662,Alexandria,Mori Sushi 7,Roushdy,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/mori-sushi-7-662,113,119.9-278.51,119.9,278.51,199.2
663,Alexandria,Crimson Bar & Grill 7,Sidi Gaber,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/crimson-bar-&-grill-7-663,37,102.42-185.87,102.42,185.87,144.15
664,Alexandria,Naguib Mahfouz Cafe 7,Roushdy,"Italian,Pizza,Pasta",https://talabat.com/eg/alexandria/naguib-mahfouz-cafe-7-664,21,79.67-336.53,79.67,336.53,208.1
665,Alexandria,El Tabbala 7,Montaza,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/el-tabbala-7-665,37,99.91-364.93,99.91,364.93,232.42
666,Alexandria,Osmanly 7,Anfoushi,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/osmanly-7-666,22,133.48-490.72,133.48,490.72,312.1
667,Alexandria,Sabaya 7,Roushdy,"French,European,Fine Dining",https://talabat.com/eg/alexandria/sabaya-7-667,118,77.91-294.94,77.91,294.94,186.43
668,Alexandria,Le Deck 7,Gleem,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/alexandria/le-deck-7-668,97,51.62-147.26,51.62,147.26,99.44
669,Alexandria,Birdcage 7,Stanley,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/birdcage-7-669,37,133.0-372.68,133.0,372.68,252.84
670,Alexandria,Crimson 7,Mandara,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/crimson-7-670,25,135.42-498.9,135.42,498.9,317.16
671,Alexandria,Pier 88 7,Anfoushi,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/pier-88-7-671,103,48.23-102.67,48.23,102.67,75.45
672,Alexandria,The Blue Restaurant 7,Camp Caesar,"Chinese,Asian,Dim Sum",https://talabat.com/eg/alexandria/the-blue-restaurant-7-672,80,102.67-241.21,102.67,241.21,171.94
673,Alexandria,Nile Maxim 7,San Stefano,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/nile-maxim-7-673,52,30.41-143.25,30.41,143.25,86.83
674,Alexandria,Abou Tarek 8,Anfoushi,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/abou-tarek-8-674,68,128.9-343.73,128.9,343.73,236.31
675,Alexandria,Koshary Abou Tarek 8,Camp Caesar,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/koshary-abou-tarek-8-675,55,60.54-273.38,60.54,273.38,166.96
676,Alexandria,Sequoia 8,San Stefano,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/sequoia-8-676,115,90.94-403.58,90.94,403.58,247.26
677,Alexandria,Zooba 8,Gleem,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/zooba-8-677,23,140.43-519.32,140.43,519.32,329.88
678,Alexandria,Fasahat Somaya 8,Montaza,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/fasahat-somaya-8-678,43,69.56-233.93,69.56,233.93,151.75
679,Alexandria,El Prince 8,Raml Station,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/el-prince-8-679,37,78.57-344.08,78.57,344.08,211.32
680,Alexandria,Maison Thomas 8,Bahary,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/maison-thomas-8-680,76,124.43-305.83,124.43,305.83,215.13
681,Alexandria,Taboula 8,Corniche,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/taboula-8-681,97,108.51-393.29,108.51,393.29,250.9
682,Alexandria,Cairo Kitchen 8,Bahary,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/cairo-kitchen-8-682,83,78.47-339.18,78.47,339.18,208.82
683,Alexandria,Kazouza 8,Bahary,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/alexandria/kazouza-8-683,41,133.51-617.9,133.51,617.9,375.7
684,Alexandria,Andrea El Mariouteya 8,San Stefano,"American,Burgers,Fast Food",https://talabat.com/eg/alexandria/andrea-el-mariouteya-8-684,28,133.38-590.89,133.38,590.89,362.13
685,Alexandria,Sea Gull 8,Roushdy,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/sea-gull-8-685,25,92.21-432.5,92.21,432.5,262.36
686,Alexandria,Samakmak 8,Miami,"Chinese,Asian,Dim Sum",https://talabat.com/eg/alexandria/samakmak-8-686,51,139.56-422.8,139.56,422.8,281.18
687,Alexandria,Fish Market 8,Anfoushi,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/fish-market-8-687,109,32.84-109.07,32.84,109.07,70.95
688,Alexandria,Gad 8,Miami,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/gad-8-688,98,34.82-126.52,34.82,126.52,80.67
689,Alexandria,Felfela 8,Camp Caesar,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/felfela-8-689,77,55.85-188.87,55.85,188.87,122.36
690,Alexandria,Tikka Grill 8,Smouha,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/tikka-grill-8-690,32,60.3-149.32,60.3,149.32,104.81
691,Alexandria,El Shabrawy 8,Sidi Gaber,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/el-shabrawy-8-691,29,30.43-128.9,30.43,128.9,79.67
692,Alexandria,Mori Sushi 8,Stanley,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/mori-sushi-8-692,89,103.97-307.39,103.97,307.39,205.68
693,Alexandria,Crimson Bar & Grill 8,Mandara,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/crimson-bar-&-grill-8-693,116,86.07-186.63,86.07,186.63,136.35
694,Alexandria,Naguib Mahfouz Cafe 8,Smouha,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/naguib-mahfouz-cafe-8-694,23,64.89-171.85,64.89,171.85,118.37
695,Alexandria,El Tabbala 8,Corniche,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/el-tabbala-8-695,69,118.09-453.18,118.09,453.18,285.63
696,Alexandria,Osmanly 8,Montaza,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/osmanly-8-696,15,70.87-308.01,70.87,308.01,189.44
697,Alexandria,Sabaya 8,Roushdy,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/sabaya-8-697,47,146.34-722.09,146.34,722.09,434.22
698,Alexandria,Le Deck 8,Smouha,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/le-deck-8-698,116,47.53-191.76,47.53,191.76,119.64
699,Alexandria,Birdcage 8,Roushdy,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/birdcage-8-699,64,76.21-144.39,76.21,144.39,110.3
700,Alexandria,Crimson 8,Sidi Gaber,"Italian,Pizza,Pasta",https://talabat.com/eg/alexandria/crimson-8-700,78,72.03-176.29,72.03,176.29,124.16
701,Alexandria,Pier 88 8,Bahary,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/pier-88-8-701,86,61.68-281.24,61.68,281.24,171.46
702,Alexandria,The Blue Restaurant 8,Corniche,"Chinese,Asian,Dim Sum",https://talabat.com/eg/alexandria/the-blue-restaurant-8-702,114,80.77-192.48,80.77,192.48,136.62
703,Alexandria,Nile Maxim 8,Camp Caesar,"French,European,Fine Dining",https://talabat.com/eg/alexandria/nile-maxim-8-703,105,142.86-605.1,142.86,605.1,373.98
704,Alexandria,Abou Tarek 9,Smouha,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/abou-tarek-9-704,57,121.26-579.06,121.26,579.06,350.16
705,Alexandria,Koshary Abou Tarek 9,Raml Station,"French,European,Fine Dining",https://talabat.com/eg/alexandria/koshary-abou-tarek-9-705,50,45.16-122.26,45.16,122.26,83.71
706,Alexandria,Sequoia 9,Stanley,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/sequoia-9-706,78,30.82-82.75,30.82,82.75,56.78
707,Alexandria,Zooba 9,Bahary,"Chinese,Asian,Dim Sum",https://talabat.com/eg/alexandria/zooba-9-707,37,112.06-192.32,112.06,192.32,152.19
708,Alexandria,Fasahat Somaya 9,Gleem,"Italian,Pizza,Pasta",https://talabat.com/eg/alexandria/fasahat-somaya-9-708,48,143.76-396.73,143.76,396.73,270.25
709,Alexandria,El Prince 9,Mandara,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/el-prince-9-709,39,61.85-131.5,61.85,131.5,96.67
710,Alexandria,Maison Thomas 9,Anfoushi,"Chinese,Asian,Dim Sum",https://talabat.com/eg/alexandria/maison-thomas-9-710,25,140.4-233.4,140.4,233.4,186.9
711,Alexandria,Taboula 9,Gleem,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/taboula-9-711,18,62.67-283.08,62.67,283.08,172.88
712,Alexandria,Cairo Kitchen 9,Anfoushi,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/cairo-kitchen-9-712,30,128.94-232.46,128.94,232.46,180.7
713,Alexandria,Kazouza 9,Sidi Gaber,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/kazouza-9-713,83,88.31-367.36,88.31,367.36,227.84
714,Alexandria,Andrea El Mariouteya 9,Stanley,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/andrea-el-mariouteya-9-714,86,124.03-271.76,124.03,271.76,197.89
715,Alexandria,Sea Gull 9,Bahary,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/sea-gull-9-715,30,73.37-279.44,73.37,279.44,176.41
716,Alexandria,Samakmak 9,Gleem,"Chinese,Asian,Dim Sum",https://talabat.com/eg/alexandria/samakmak-9-716,42,59.37-238.92,59.37,238.92,149.14
717,Alexandria,Fish Market 9,Camp Caesar,"French,European,Fine Dining",https://talabat.com/eg/alexandria/fish-market-9-717,33,54.99-235.29,54.99,235.29,145.14
718,Alexandria,Gad 9,Raml Station,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/gad-9-718,117,68.57-200.29,68.57,200.29,134.43
719,Alexandria,Felfela 9,Montaza,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/felfela-9-719,75,53.18-222.84,53.18,222.84,138.01
720,Alexandria,Tikka Grill 9,Gleem,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/tikka-grill-9-720,102,91.79-151.18,91.79,151.18,121.49
721,Alexandria,El Shabrawy 9,Anfoushi,"Italian,Pizza,Pasta",https://talabat.com/eg/alexandria/el-shabrawy-9-721,109,139.59-408.91,139.59,408.91,274.25
722,Alexandria,Mori Sushi 9,Camp Caesar,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/mori-sushi-9-722,116,76.41-267.33,76.41,267.33,171.87
723,Alexandria,Crimson Bar & Grill 9,Mandara,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/crimson-bar-&-grill-9-723,18,130.07-270.6,130.07,270.6,200.34
724,Alexandria,Naguib Mahfouz Cafe 9,Roushdy,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/naguib-mahfouz-cafe-9-724,33,62.13-154.58,62.13,154.58,108.36
725,Alexandria,El Tabbala 9,Montaza,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/el-tabbala-9-725,50,55.65-134.44,55.65,134.44,95.05
726,Alexandria,Osmanly 9,Raml Station,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/osmanly-9-726,50,91.06-430.41,91.06,430.41,260.74
727,Alexandria,Sabaya 9,Montaza,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/sabaya-9-727,82,34.42-82.13,34.42,82.13,58.27
728,Alexandria,Le Deck 9,Miami,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/le-deck-9-728,24,123.77-383.86,123.77,383.86,253.81
729,Alexandria,Birdcage 9,Raml Station,"Indian,Asian,Vegetarian",https://talabat.com/eg/alexandria/birdcage-9-729,116,92.83-180.96,92.83,180.96,136.9
730,Alexandria,Crimson 9,San Stefano,"Mexican,Latin,Tacos",https://talabat.com/eg/alexandria/crimson-9-730,98,109.12-443.46,109.12,443.46,276.29
731,Alexandria,Pier 88 9,Mandara,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/alexandria/pier-88-9-731,76,112.68-177.06,112.68,177.06,144.87
732,Alexandria,The Blue Restaurant 9,Gleem,"French,European,Fine Dining",https://talabat.com/eg/alexandria/the-blue-restaurant-9-732,47,54.03-90.88,54.03,90.88,72.45
733,Alexandria,Nile Maxim 9,Bahary,"Italian,Pizza,Pasta",https://talabat.com/eg/alexandria/nile-maxim-9-733,63,100.32-363.38,100.32,363.38,231.85
734,Alexandria,Abou Tarek 10,Corniche,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/abou-tarek-10-734,88,67.74-288.31,67.74,288.31,178.03
735,Alexandria,Koshary Abou Tarek 10,Anfoushi,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/koshary-abou-tarek-10-735,46,75.78-175.6,75.78,175.6,125.69
736,Alexandria,Sequoia 10,Anfoushi,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/sequoia-10-736,74,123.61-566.74,123.61,566.74,345.18
737,Alexandria,Zooba 10,Anfoushi,"French,European,Fine Dining",https://talabat.com/eg/alexandria/zooba-10-737,16,38.22-136.99,38.22,136.99,87.61
738,Alexandria,Fasahat Somaya 10,Miami,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/fasahat-somaya-10-738,68,45.75-174.63,45.75,174.63,110.19
739,Alexandria,El Prince 10,Miami,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/alexandria/el-prince-10-739,84,64.76-195.27,64.76,195.27,130.02
740,Alexandria,Maison Thomas 10,Stanley,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/maison-thomas-10-740,46,34.87-171.13,34.87,171.13,103.0
741,Alexandria,Taboula 10,Montaza,"Italian,Pizza,Pasta",https://talabat.com/eg/alexandria/taboula-10-741,37,52.23-116.03,52.23,116.03,84.13
742,Alexandria,Cairo Kitchen 10,Raml Station,"American,Burgers,Fast Food",https://talabat.com/eg/alexandria/cairo-kitchen-10-742,51,92.55-291.43,92.55,291.43,191.99
743,Alexandria,Kazouza 10,Mandara,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/kazouza-10-743,94,119.92-540.05,119.92,540.05,329.98
744,Alexandria,Andrea El Mariouteya 10,Anfoushi,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/andrea-el-mariouteya-10-744,71,147.01-535.37,147.01,535.37,341.19
745,Alexandria,Sea Gull 10,Raml Station,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/sea-gull-10-745,61,93.4-414.72,93.4,414.72,254.06
746,Alexandria,Samakmak 10,Corniche,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/samakmak-10-746,45,147.22-728.63,147.22,728.63,437.93
747,Alexandria,Fish Market 10,Smouha,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/fish-market-10-747,64,45.29-114.85,45.29,114.85,80.07
748,Alexandria,Gad 10,Smouha,"Italian,Pizza,Pasta",https://talabat.com/eg/alexandria/gad-10-748,48,42.73-121.96,42.73,121.96,82.34
749,Alexandria,Felfela 10,Anfoushi,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/felfela-10-749,102,32.14-132.52,32.14,132.52,82.33
750,Alexandria,Tikka Grill 10,Camp Caesar,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/tikka-grill-10-750,33,145.77-230.2,145.77,230.2,187.99
751,Alexandria,El Shabrawy 10,Mandara,"Chinese,Asian,Dim Sum",https://talabat.com/eg/alexandria/el-shabrawy-10-751,57,34.37-51.98,34.37,51.98,43.17
752,Alexandria,Mori Sushi 10,Camp Caesar,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/mori-sushi-10-752,108,97.37-310.35,97.37,310.35,203.86
753,Alexandria,Crimson Bar & Grill 10,Anfoushi,"Italian,Pizza,Pasta",https://talabat.com/eg/alexandria/crimson-bar-&-grill-10-753,16,59.74-141.03,59.74,141.03,100.39
754,Alexandria,Naguib Mahfouz Cafe 10,Corniche,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/naguib-mahfouz-cafe-10-754,26,112.03-207.81,112.03,207.81,159.92
755,Alexandria,El Tabbala 10,Roushdy,"American,Burgers,Fast Food",https://talabat.com/eg/alexandria/el-tabbala-10-755,44,74.09-149.82,74.09,149.82,111.95
756,Alexandria,Osmanly 10,Mandara,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/osmanly-10-756,33,103.25-362.65,103.25,362.65,232.95
757,Alexandria,Sabaya 10,Anfoushi,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/sabaya-10-757,119,100.63-199.19,100.63,199.19,149.91
758,Alexandria,Le Deck 10,Stanley,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/le-deck-10-758,79,102.83-345.05,102.83,345.05,223.94
759,Alexandria,Birdcage 10,Roushdy,"Mexican,Latin,Tacos",https://talabat.com/eg/alexandria/birdcage-10-759,75,103.13-437.29,103.13,437.29,270.21
760,Alexandria,Crimson 10,Gleem,"French,European,Fine Dining",https://talabat.com/eg/alexandria/crimson-10-760,55,85.17-419.86,85.17,419.86,252.52
761,Alexandria,Pier 88 10,Bahary,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/pier-88-10-761,49,70.34-160.59,70.34,160.59,115.47
762,Alexandria,The Blue Restaurant 10,Camp Caesar,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/the-blue-restaurant-10-762,105,71.42-200.74,71.42,200.74,136.08
763,Alexandria,Nile Maxim 10,Corniche,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/alexandria/nile-maxim-10-763,115,119.05-258.81,119.05,258.81,188.93
764,Alexandria,Abou Tarek 11,Smouha,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/abou-tarek-11-764,103,40.28-85.6,40.28,85.6,62.94
765,Alexandria,Koshary Abou Tarek 11,Miami,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/koshary-abou-tarek-11-765,115,79.01-182.94,79.01,182.94,130.97
766,Alexandria,Sequoia 11,Camp Caesar,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/sequoia-11-766,95,105.78-500.49,105.78,500.49,303.13
767,Alexandria,Zooba 11,Corniche,"Italian,Pizza,Pasta",https://talabat.com/eg/alexandria/zooba-11-767,93,114.2-177.9,114.2,177.9,146.05
768,Alexandria,Fasahat Somaya 11,Gleem,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/fasahat-somaya-11-768,116,107.47-298.2,107.47,298.2,202.83
769,Alexandria,El Prince 11,Gleem,"Italian,Pizza,Pasta",https://talabat.com/eg/alexandria/el-prince-11-769,96,131.1-613.66,131.1,613.66,372.38
770,Alexandria,Maison Thomas 11,Stanley,"Greek,Mediterranean,Seafood",https://talabat.com/eg/alexandria/maison-thomas-11-770,23,65.25-321.3,65.25,321.3,193.28
771,Alexandria,Taboula 11,Roushdy,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/taboula-11-771,77,89.83-412.71,89.83,412.71,251.27
772,Alexandria,Cairo Kitchen 11,Anfoushi,"American,Burgers,Fast Food",https://talabat.com/eg/alexandria/cairo-kitchen-11-772,114,125.8-599.66,125.8,599.66,362.73
773,Alexandria,Kazouza 11,Camp Caesar,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/alexandria/kazouza-11-773,82,143.9-693.89,143.9,693.89,418.89
774,Alexandria,Andrea El Mariouteya 11,Bahary,"American,Burgers,Fast Food",https://talabat.com/eg/alexandria/andrea-el-mariouteya-11-774,51,112.15-499.72,112.15,499.72,305.94
775,Alexandria,Sea Gull 11,Montaza,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/sea-gull-11-775,41,64.66-156.78,64.66,156.78,110.72
776,Alexandria,Samakmak 11,Mandara,"American,Burgers,Fast Food",https://talabat.com/eg/alexandria/samakmak-11-776,106,134.14-244.97,134.14,244.97,189.56
777,Alexandria,Fish Market 11,Mandara,"Thai,Asian,Vegetarian",https://talabat.com/eg/alexandria/fish-market-11-777,77,135.47-248.3,135.47,248.3,191.88
778,Alexandria,Gad 11,Mandara,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/alexandria/gad-11-778,33,130.54-224.78,130.54,224.78,177.66
779,Alexandria,Felfela 11,Gleem,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/alexandria/felfela-11-779,46,113.48-416.59,113.48,416.59,265.03
780,Alexandria,Tikka Grill 11,Bahary,"Korean,Asian,BBQ",https://talabat.com/eg/alexandria/tikka-grill-11-780,107,122.01-518.68,122.01,518.68,320.34
781,Alexandria,El Shabrawy 11,Gleem,"Japanese,Sushi,Asian",https://talabat.com/eg/alexandria/el-shabrawy-11-781,51,46.63-149.4,46.63,149.4,98.02
782,Alexandria,Mori Sushi 11,Miami,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/alexandria/mori-sushi-11-782,33,146.68-317.66,146.68,317.66,232.17
783,Alexandria,Crimson Bar & Grill 11,Gleem,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/crimson-bar-&-grill-11-783,54,52.17-174.75,52.17,174.75,113.46
784,Alexandria,Naguib Mahfouz Cafe 11,Roushdy,"Chinese,Asian,Dim Sum",https://talabat.com/eg/alexandria/naguib-mahfouz-cafe-11-784,103,85.2-313.82,85.2,313.82,199.51
785,Alexandria,El Tabbala 11,Mandara,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/el-tabbala-11-785,42,127.84-481.2,127.84,481.2,304.52
786,Alexandria,Osmanly 11,Mandara,"Seafood,Mediterranean",https://talabat.com/eg/alexandria/osmanly-11-786,89,131.75-267.3,131.75,267.3,199.53
787,Alexandria,Sabaya 11,Stanley,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/alexandria/sabaya-11-787,95,76.91-181.29,76.91,181.29,129.1
